team_full_name,team_id,game_type,game_type_id,playoff_outcome,playoff_outcome_id,years_since_last_active,start_year,team_improvement_during_regular_season,regular_season_sum,made_playoffs_sum,won_stanley_cup_sum,made_playoffs_efficiency,won_stanley_cup_efficiency,time_on_ice,regular_season_count,made_playoffs_count,won_stanely_cup_count,lost_in_stanely_cup_final_count,games_played,wins,nhl_metrics,nhl_metric_variance_values
Colorado Avalanche,21,Regular Season,2,Other,0,0,2010,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3841.0,1,0,0,0,82,30,high_danger_goals_for_per_60_minutes,0.09894807901850777
Edmonton Oilers,22,Regular Season,2,Other,0,0,2010,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3780.0,1,0,0,0,82,25,high_danger_goals_for_per_60_minutes,-0.17919542693025714
Vancouver Canucks,23,Regular Season,2,Other,0,0,2010,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3820.0,1,0,0,0,82,54,high_danger_goals_for_per_60_minutes,0.13834799532520692
Anaheim Ducks,24,Regular Season,2,Other,0,0,2010,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3845.0,1,0,0,0,82,47,high_danger_goals_for_per_60_minutes,-0.011796000753197644
Dallas Stars,25,Regular Season,2,Other,0,0,2010,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3803.0,1,0,0,0,82,42,high_danger_goals_for_per_60_minutes,-0.20207627705275866
Los Angeles Kings,26,Regular Season,2,Other,0,0,2010,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3854.0,1,0,0,0,82,46,high_danger_goals_for_per_60_minutes,-0.014929893697417151
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2010,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3858.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,0.04589035647589945
San Jose Sharks,28,Regular Season,2,Other,0,0,2010,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3903.0,1,0,0,0,82,48,high_danger_goals_for_per_60_minutes,0.0758708834780979
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2010,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3771.0,1,0,0,0,82,34,high_danger_goals_for_per_60_minutes,-0.06501578530431495
Minnesota Wild,30,Regular Season,2,Other,0,0,2010,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3828.0,1,0,0,0,82,39,high_danger_goals_for_per_60_minutes,-0.1469020498092939
New Jersey Devils,1,Regular Season,2,Other,0,0,2011,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3938.0,1,0,0,0,82,48,high_danger_goals_for_per_60_minutes,-0.07250961157720948
New York Islanders,2,Regular Season,2,Other,0,0,2011,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4006.0,1,0,0,0,82,34,high_danger_goals_for_per_60_minutes,-0.004110432793328345
New York Rangers,3,Regular Season,2,Other,0,0,2011,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3885.0,1,0,0,0,82,51,high_danger_goals_for_per_60_minutes,0.08373848880496926
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2011,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3697.0,1,0,0,0,82,47,high_danger_goals_for_per_60_minutes,0.38320283587548354
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2011,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3865.0,1,0,0,0,82,51,high_danger_goals_for_per_60_minutes,0.23080627364765705
Boston Bruins,6,Regular Season,2,Other,0,0,2011,3.8333333333333333,100,77,6,0.77,0.077922076,3962.0,1,0,0,0,82,49,high_danger_goals_for_per_60_minutes,0.2984266752246043
Buffalo Sabres,7,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3953.0,1,0,0,0,82,39,high_danger_goals_for_per_60_minutes,0.04411851394593547
Montreal Canadiens,8,Regular Season,2,Other,0,0,2011,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3766.0,1,0,0,0,82,31,high_danger_goals_for_per_60_minutes,-0.11034513278794611
Ottawa Senators,9,Regular Season,2,Other,0,0,2011,1.5000000000000000,32,16,4,0.5,0.25,3849.0,1,0,0,0,82,41,high_danger_goals_for_per_60_minutes,0.019085482608705018
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2011,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3975.0,1,0,0,0,82,35,high_danger_goals_for_per_60_minutes,-0.08428074336520641
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2011,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3902.0,1,0,0,0,82,33,high_danger_goals_for_per_60_minutes,-0.1377260012397361
Florida Panthers,13,Regular Season,2,Other,0,0,2011,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3957.0,1,0,0,0,82,38,high_danger_goals_for_per_60_minutes,-0.3666787864796298
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2011,0.09433962264150943396,32,16,3,0.5,0.1875,3919.0,1,0,0,0,82,38,high_danger_goals_for_per_60_minutes,0.3163720993411059
Washington Capitals,15,Regular Season,2,Other,0,0,2011,2.5714285714285714,50,33,1,0.66,0.030303031,3971.0,1,0,0,0,82,42,high_danger_goals_for_per_60_minutes,-0.05279967543402608
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2011,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3964.0,1,0,0,0,82,45,high_danger_goals_for_per_60_minutes,0.04028563707764721
Detroit Red Wings,17,Regular Season,2,Other,0,0,2011,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3876.0,1,0,0,0,82,48,high_danger_goals_for_per_60_minutes,0.1334773032496661
Nashville Predators,18,Regular Season,2,Other,0,0,2011,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4004.0,1,0,0,0,82,48,high_danger_goals_for_per_60_minutes,-0.01842961336313298
St Louis Blues,19,Regular Season,2,Other,0,0,2011,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3854.0,1,0,0,0,82,49,high_danger_goals_for_per_60_minutes,-0.06051518736360051
Calgary Flames,20,Regular Season,2,Other,0,0,2011,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3919.0,1,0,0,0,82,37,high_danger_goals_for_per_60_minutes,-0.23478891112074662
Colorado Avalanche,21,Regular Season,2,Other,0,0,2011,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3963.0,1,0,0,0,82,41,high_danger_goals_for_per_60_minutes,-0.0502070713328695
Edmonton Oilers,22,Regular Season,2,Other,0,0,2011,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3863.0,1,0,0,0,82,32,high_danger_goals_for_per_60_minutes,-0.09455333432247381
Vancouver Canucks,23,Regular Season,2,Other,0,0,2011,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3830.0,1,0,0,0,82,51,high_danger_goals_for_per_60_minutes,0.13547392435241523
Anaheim Ducks,24,Regular Season,2,Other,0,0,2011,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3907.0,1,0,0,0,82,34,high_danger_goals_for_per_60_minutes,0.07573780099880412
Dallas Stars,25,Regular Season,2,Other,0,0,2011,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3880.0,1,0,0,0,82,42,high_danger_goals_for_per_60_minutes,-0.022677942353729996
Los Angeles Kings,26,Regular Season,2,Other,0,0,2011,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3801.0,1,0,0,0,82,40,high_danger_goals_for_per_60_minutes,-0.34263579392290466
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2011,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3962.0,1,0,0,0,82,42,high_danger_goals_for_per_60_minutes,0.17727574135282254
San Jose Sharks,28,Regular Season,2,Other,0,0,2011,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3989.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,0.0015704417334374554
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2011,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3810.0,1,0,0,0,82,29,high_danger_goals_for_per_60_minutes,-0.030024317871223394
Minnesota Wild,30,Regular Season,2,Other,0,0,2011,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3879.0,1,0,0,0,82,35,high_danger_goals_for_per_60_minutes,-0.3626329738077927
Winnipeg Jets,52,Regular Season,2,Other,0,0,2011,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3910.0,1,0,0,0,82,37,high_danger_goals_for_per_60_minutes,0.10534431092230023
New Jersey Devils,1,Regular Season,2,Other,0,0,2012,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,2246.0,1,0,0,0,48,19,high_danger_goals_for_per_60_minutes,-0.4275674157753844
New York Islanders,2,Regular Season,2,Other,0,0,2012,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,2343.0,1,0,0,0,48,24,high_danger_goals_for_per_60_minutes,-0.028724915293663056
New York Rangers,3,Regular Season,2,Other,0,0,2012,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,2329.0,1,0,0,0,48,26,high_danger_goals_for_per_60_minutes,0.1593067447473826
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2012,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,2200.0,1,0,0,0,48,23,high_danger_goals_for_per_60_minutes,0.19086535359238055
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2012,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,2259.0,1,0,0,0,48,36,high_danger_goals_for_per_60_minutes,0.12512830179955192
Boston Bruins,6,Regular Season,2,Other,0,0,2012,3.8333333333333333,100,77,6,0.77,0.077922076,2320.0,1,0,0,0,48,28,high_danger_goals_for_per_60_minutes,0.19086535359238055
Buffalo Sabres,7,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,2231.0,1,0,0,0,48,21,high_danger_goals_for_per_60_minutes,-0.07202124434576374
Montreal Canadiens,8,Regular Season,2,Other,0,0,2012,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,2194.0,1,0,0,0,48,29,high_danger_goals_for_per_60_minutes,0.2770093827628455
Ottawa Senators,9,Regular Season,2,Other,0,0,2012,1.5000000000000000,32,16,4,0.5,0.25,2270.0,1,0,0,0,48,25,high_danger_goals_for_per_60_minutes,-0.3047293600640071
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2012,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,2268.0,1,0,0,0,48,26,high_danger_goals_for_per_60_minutes,0.30462196734899427
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2012,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,2278.0,1,0,0,0,48,19,high_danger_goals_for_per_60_minutes,0.11316561698131822
Florida Panthers,13,Regular Season,2,Other,0,0,2012,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,2338.0,1,0,0,0,48,15,high_danger_goals_for_per_60_minutes,-0.3596051340038555
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2012,0.09433962264150943396,32,16,3,0.5,0.1875,2280.0,1,0,0,0,48,18,high_danger_goals_for_per_60_minutes,0.4803390378029069
Washington Capitals,15,Regular Season,2,Other,0,0,2012,2.5714285714285714,50,33,1,0.66,0.030303031,2288.0,1,0,0,0,48,27,high_danger_goals_for_per_60_minutes,-0.2601835974565705
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2012,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,2316.0,1,0,0,0,48,36,high_danger_goals_for_per_60_minutes,0.16754929141621466
Detroit Red Wings,17,Regular Season,2,Other,0,0,2012,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,2250.0,1,0,0,0,48,24,high_danger_goals_for_per_60_minutes,-0.1091346464076195
Nashville Predators,18,Regular Season,2,Other,0,0,2012,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,2345.0,1,0,0,0,48,16,high_danger_goals_for_per_60_minutes,-0.10657601101316305
St Louis Blues,19,Regular Season,2,Other,0,0,2012,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,2301.0,1,0,0,0,48,29,high_danger_goals_for_per_60_minutes,-0.21395863597737175
Calgary Flames,20,Regular Season,2,Other,0,0,2012,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,2319.0,1,0,0,0,48,19,high_danger_goals_for_per_60_minutes,0.13976574169069877
Colorado Avalanche,21,Regular Season,2,Other,0,0,2012,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,2282.0,1,0,0,0,48,16,high_danger_goals_for_per_60_minutes,0.00550163755381794
Edmonton Oilers,22,Regular Season,2,Other,0,0,2012,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,2239.0,1,0,0,0,48,19,high_danger_goals_for_per_60_minutes,-0.18363218995384534
Vancouver Canucks,23,Regular Season,2,Other,0,0,2012,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,2254.0,1,0,0,0,48,26,high_danger_goals_for_per_60_minutes,-0.03140616371019256
Anaheim Ducks,24,Regular Season,2,Other,0,0,2012,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,2337.0,1,0,0,0,48,30,high_danger_goals_for_per_60_minutes,0.3596715153382086
Dallas Stars,25,Regular Season,2,Other,0,0,2012,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,2232.0,1,0,0,0,48,22,high_danger_goals_for_per_60_minutes,0.14247825681818704
Los Angeles Kings,26,Regular Season,2,Other,0,0,2012,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,2279.0,1,0,0,0,48,27,high_danger_goals_for_per_60_minutes,-0.22971384781174398
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2012,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,2263.0,1,0,0,0,48,21,high_danger_goals_for_per_60_minutes,-0.06300119523660741
San Jose Sharks,28,Regular Season,2,Other,0,0,2012,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,2306.0,1,0,0,0,48,25,high_danger_goals_for_per_60_minutes,-0.24235233938246759
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2012,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,2294.0,1,0,0,0,48,24,high_danger_goals_for_per_60_minutes,-0.10599602391415819
Minnesota Wild,30,Regular Season,2,Other,0,0,2012,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,2307.0,1,0,0,0,48,26,high_danger_goals_for_per_60_minutes,-0.06076013405391323
Winnipeg Jets,52,Regular Season,2,Other,0,0,2012,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,2355.0,1,0,0,0,48,24,high_danger_goals_for_per_60_minutes,0.14309465295543777
New Jersey Devils,1,Regular Season,2,Other,0,0,2013,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3942.0,1,0,0,0,82,35,high_danger_goals_for_per_60_minutes,-0.22685509244271507
New York Islanders,2,Regular Season,2,Other,0,0,2013,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,3907.0,1,0,0,0,82,34,high_danger_goals_for_per_60_minutes,0.04362302142152341
New York Rangers,3,Regular Season,2,Other,0,0,2013,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,3936.0,1,0,0,0,82,45,high_danger_goals_for_per_60_minutes,-0.05757120782304703
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2013,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3738.0,1,0,0,0,82,42,high_danger_goals_for_per_60_minutes,-0.12138516859507842
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2013,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3905.0,1,0,0,0,82,51,high_danger_goals_for_per_60_minutes,0.013569606017869829
Boston Bruins,6,Regular Season,2,Other,0,0,2013,3.8333333333333333,100,77,6,0.77,0.077922076,3989.0,1,0,0,0,82,54,high_danger_goals_for_per_60_minutes,0.21201160833602462
Buffalo Sabres,7,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3890.0,1,0,0,0,82,21,high_danger_goals_for_per_60_minutes,-0.33620936695528103
Montreal Canadiens,8,Regular Season,2,Other,0,0,2013,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3818.0,1,0,0,0,82,46,high_danger_goals_for_per_60_minutes,-0.004165644956522607
Ottawa Senators,9,Regular Season,2,Other,0,0,2013,1.5000000000000000,32,16,4,0.5,0.25,3812.0,1,0,0,0,82,37,high_danger_goals_for_per_60_minutes,-0.002162101790748494
Toronto Maple Leafs,10,Regular Season,2,Other,0,0,2013,0.45454545454545454545,97,69,11,0.711340206185567,0.1594203,3914.0,1,0,0,0,82,38,high_danger_goals_for_per_60_minutes,-0.20401237586272947
Carolina Hurricanes,12,Regular Season,2,Other,0,0,2013,-0.08108108108108108108,27,11,1,0.4074074074074074,0.09090909,3932.0,1,0,0,0,82,36,high_danger_goals_for_per_60_minutes,-0.34625939480664625
Florida Panthers,13,Regular Season,2,Other,0,0,2013,-0.21686746987951807229,31,10,1,0.3225806451612903,0.1,3914.0,1,0,0,0,82,29,high_danger_goals_for_per_60_minutes,-0.06604610095215202
Tampa Bay Lightning,14,Regular Season,2,Other,0,0,2013,0.09433962264150943396,32,16,3,0.5,0.1875,3878.0,1,0,0,0,82,46,high_danger_goals_for_per_60_minutes,-0.02386009195995431
Washington Capitals,15,Regular Season,2,Other,0,0,2013,2.5714285714285714,50,33,1,0.66,0.030303031,3878.0,1,0,0,0,82,38,high_danger_goals_for_per_60_minutes,-0.11669144832921696
Chicago Blackhawks,16,Regular Season,2,Other,0,0,2013,-0.09756097560975609756,98,63,6,0.6428571428571429,0.0952381,3994.0,1,0,0,0,82,46,high_danger_goals_for_per_60_minutes,0.4805530517370249
Detroit Red Wings,17,Regular Season,2,Other,0,0,2013,-0.01724137931034482759,92,62,11,0.6739130434782609,0.17741935,3854.0,1,0,0,0,82,39,high_danger_goals_for_per_60_minutes,-0.03162413984172896
Nashville Predators,18,Regular Season,2,Other,0,0,2013,-0.31746031746031746032,26,16,0,0.6153846153846154,6.25e-11,4001.0,1,0,0,0,82,38,high_danger_goals_for_per_60_minutes,0.2075454398443044
St Louis Blues,19,Regular Season,2,Other,0,0,2013,-0.28571428571428571429,57,45,1,0.7894736842105263,0.022222223,3833.0,1,0,0,0,82,52,high_danger_goals_for_per_60_minutes,-0.04045413083437999
Calgary Flames,20,Regular Season,2,Other,0,0,2013,-0.38043478260869565217,44,25,1,0.5681818181818182,0.04,3989.0,1,0,0,0,82,35,high_danger_goals_for_per_60_minutes,-0.1790638491721228
Colorado Avalanche,21,Regular Season,2,Other,0,0,2013,-0.40384615384615384615,29,20,3,0.6896551724137931,0.15,3954.0,1,0,0,0,82,52,high_danger_goals_for_per_60_minutes,0.16449474576516865
Edmonton Oilers,22,Regular Season,2,Other,0,0,2013,-0.01449275362318840580,45,26,5,0.5777777777777777,0.1923077,3838.0,1,0,0,0,82,29,high_danger_goals_for_per_60_minutes,-0.07333144880221543
Vancouver Canucks,23,Regular Season,2,Other,0,0,2013,0E-20,54,29,0,0.5370370370370371,3.4482757e-11,3881.0,1,0,0,0,82,36,high_danger_goals_for_per_60_minutes,-0.14850829343713934
Anaheim Ducks,24,Regular Season,2,Other,0,0,2013,-0.32394366197183098592,31,14,1,0.45161290322580644,0.071428575,3858.0,1,0,0,0,82,54,high_danger_goals_for_per_60_minutes,0.5580643420005695
Dallas Stars,25,Regular Season,2,Other,0,0,2013,-0.30927835051546391753,31,19,1,0.6129032258064516,0.05263158,3861.0,1,0,0,0,82,40,high_danger_goals_for_per_60_minutes,0.24583811997652472
Los Angeles Kings,26,Regular Season,2,Other,0,0,2013,-0.16666666666666666667,57,33,2,0.5789473684210527,0.060606062,3807.0,1,0,0,0,82,46,high_danger_goals_for_per_60_minutes,-0.11081074731064056
Phoenix Coyotes,27,Regular Season,2,Other,0,11,2013,0.07228915662650602410,17,8,0,0.47058823529411764,1.25e-10,3907.0,1,0,0,0,82,37,high_danger_goals_for_per_60_minutes,-0.14066159593194483
San Jose Sharks,28,Regular Season,2,Other,0,0,2013,-0.07692307692307692308,33,21,0,0.6363636363636364,4.7619048e-11,3954.0,1,0,0,0,82,51,high_danger_goals_for_per_60_minutes,0.2251927730792811
Columbus Blue Jackets,29,Regular Season,2,Other,0,0,2013,-0.16901408450704225352,24,6,0,0.25,1.6666667e-10,3837.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,0.1146288722700135
Minnesota Wild,30,Regular Season,2,Other,0,0,2013,-0.02941176470588235294,24,13,0,0.5416666666666666,7.692307e-11,3938.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,-0.08866288491554175
Winnipeg Jets,52,Regular Season,2,Other,0,0,2013,-0.08333333333333333333,14,7,0,0.5,1.4285714e-10,3880.0,1,0,0,0,82,37,high_danger_goals_for_per_60_minutes,0.05281350427149656
New Jersey Devils,1,Regular Season,2,Other,0,0,2014,0.33333333333333333333,42,23,3,0.5476190476190477,0.13043478,3956.0,1,0,0,0,82,32,high_danger_goals_for_per_60_minutes,-0.36830831158928556
New York Islanders,2,Regular Season,2,Other,0,0,2014,0.83333333333333333333,52,29,4,0.5576923076923077,0.13793103,4003.0,1,0,0,0,82,47,high_danger_goals_for_per_60_minutes,0.2956792892166822
New York Rangers,3,Regular Season,2,Other,0,0,2014,-0.07142857142857142857,98,63,4,0.6428571428571429,0.06349207,4010.0,1,0,0,0,82,53,high_danger_goals_for_per_60_minutes,0.4126588861897753
Philadelphia Flyers,4,Regular Season,2,Other,0,0,2014,-0.28767123287671232877,57,40,2,0.7017543859649122,0.05,3929.0,1,0,0,0,82,33,high_danger_goals_for_per_60_minutes,-0.07200880320216863
Pittsburgh Penguins,5,Regular Season,2,Other,0,0,2014,-0.22388059701492537313,57,37,5,0.6491228070175439,0.13513513,3860.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,0.08918001859193048
Boston Bruins,6,Regular Season,2,Other,0,0,2014,3.8333333333333333,100,77,6,0.77,0.077922076,4033.0,1,0,0,0,82,41,high_danger_goals_for_per_60_minutes,-0.0878478435146024
Buffalo Sabres,7,Regular Season,2,Other,0,0,2014,-0.28571428571428571429,54,29,0,0.5370370370370371,3.4482757e-11,3997.0,1,0,0,0,82,23,high_danger_goals_for_per_60_minutes,-0.19735223811355196
Montreal Canadiens,8,Regular Season,2,Other,0,0,2014,1.0384615384615385,107,85,24,0.794392523364486,0.28235295,3934.0,1,0,0,0,82,50,high_danger_goals_for_per_60_minutes,-0.13452932021338304
Ottawa Senators,9,Regular Season,2,Other,0,0,2014,1.5000000000000000,32,16,4,0.5,0.25,3865.0,1,0,0,0,82,43,high_danger_goals_for_per_60_minutes,0.19609808895904868
